timestamp,open,high,low,close,volume
2026-09-04 16:02:04.492587,101.6427002578473,101.7320782868021,100.84520184451628,101.6427002578473,876
2026-09-04 16:07:04.492587,101.93835831631128,102.11497404800718,101.502824648168,101.93835831631128,445
2026-09-04 16:12:04.492587,101.72910387570606,101.9606420716276,101.42035879516769,101.72910387570606,664
2026-09-04 16:17:04.492587,102.28755059580689,102.5186537778248,101.41508175129829,102.28755059580689,997
2026-09-04 16:22:04.492587,101.72507472689047,102.54393467186974,101.71939043537066,101.72507472689047,439
2026-09-04 16:27:04.492587,100.86686250391848,101.93366700561104,100.60156817025468,100.86686250391848,191
2026-09-04 16:32:04.492587,101.09118684094449,101.10693317767804,100.4235102930219,101.09118684094449,466
2026-09-04 16:37:04.492587,101.78597001025197,102.16005478981508,100.7535834344707,101.78597001025197,554
2026-09-04 16:42:04.492587,101.47834740236723,101.86252990368213,101.3799191955799,101.47834740236723,527
2026-09-04 16:47:04.492587,100.71462108945003,101.51444590346715,100.50041278462653,100.71462108945003,608
2026-09-04 16:52:04.492587,101.09686020711288,101.3190929696617,100.54209806513693,101.09686020711288,875
2026-09-04 16:57:04.492587,101.49215720182495,101.6187276893015,100.64602847120936,101.49215720182495,134
2026-09-04 17:02:04.492587,100.26386062893826,101.50746361409526,100.14593005760082,100.26386062893826,305
2026-09-04 17:07:04.492587,100.1147100173564,100.34611874707022,99.91790530844378,100.1147100173564,180
2026-09-04 17:12:04.492587,100.16649405957757,100.2200212624102,99.8462474520544,100.16649405957757,661
2026-09-04 17:17:04.492587,98.48444629634592,100.39120241591587,98.05580525872314,98.48444629634592,971
2026-09-04 17:22:04.492587,98.3131518622306,98.53430920467031,98.2482481989557,98.3131518622306,487
2026-09-04 17:27:04.492587,99.1507984870647,99.32859534592014,98.21393901558542,99.1507984870647,101
2026-09-04 17:32:04.492587,99.1785845655367,99.19063114983452,98.86290616773796,99.1785845655367,489
2026-09-04 17:37:04.492587,98.98684080243932,99.35582495876257,98.94010016657651,98.98684080243932,665
2026-09-04 17:42:04.492587,99.00901608118885,99.24424157678666,98.89773942218304,99.00901608118885,205
2026-09-04 17:47:04.492587,98.27813775317098,99.06699264349628,98.24069276190122,98.27813775317098,871
2026-09-04 17:52:04.492587,97.4064951295651,98.49203334357915,97.37372207687251,97.4064951295651,921
2026-09-04 17:57:04.492587,98.33688415662468,98.63253457958918,97.23060156151575,98.33688415662468,576
2026-09-04 18:02:04.492587,97.94102416729689,98.57127952751476,97.62373144361162,97.94102416729689,802
2026-09-04 18:07:04.492587,97.72993557982139,98.22977360923404,97.34695410589948,97.72993557982139,501
2026-09-04 18:12:04.492587,98.15590781360373,98.30957570446473,97.61899702097666,98.15590781360373,829
2026-09-04 18:17:04.492587,98.5224944959759,98.74333885368533,98.00359344534421,98.5224944959759,655
2026-09-04 18:22:04.492587,98.24786540520537,99.01433316839162,98.2363828156541,98.24786540520537,261
2026-09-04 18:27:04.492587,97.825811539001,98.51962873187192,97.76854223576781,97.825811539001,301
2026-09-04 18:32:04.492587,97.84861545896379,97.9264513741927,97.77233141142432,97.84861545896379,369
2026-09-04 18:37:04.492587,97.7966949002488,98.01733026351987,97.5834306046008,97.7966949002488,962
2026-09-04 18:42:04.492587,97.445788178985,97.99011711116898,97.15843724447508,97.445788178985,915
2026-09-04 18:47:04.492587,97.09493819048109,97.47444483072842,96.97481725423117,97.09493819048109,370
2026-09-04 18:52:04.492587,96.94084921384369,97.24242408377644,96.84830435111547,96.94084921384369,555
2026-09-04 18:57:04.492587,96.42042413720374,97.21133932482569,96.30874006331719,96.42042413720374,561
2026-09-04 19:02:04.492587,96.02130652818798,96.68799310196542,95.95663196838734,96.02130652818798,826
2026-09-04 19:07:04.492587,95.19124781790981,96.36685605367482,94.89272754502667,95.19124781790981,351
2026-09-04 19:12:04.492587,94.86809806825944,95.2719588092792,94.53116107533832,94.86809806825944,801
2026-09-04 19:17:04.492587,94.00294041304736,94.89650808664295,93.79550872005844,94.00294041304736,395
2026-09-04 19:22:04.492587,93.84806886130605,94.23690381948155,93.82647186843543,93.84806886130605,824
2026-09-04 19:27:04.492587,94.61161949125228,94.73477666020582,93.56083216769049,94.61161949125228,819
2026-09-04 19:32:04.492587,94.7409529472574,94.98745578960465,94.56788287279706,94.7409529472574,848
2026-09-04 19:37:04.492587,94.49876510127275,95.06872494453219,94.45371803071163,94.49876510127275,437
2026-09-04 19:42:04.492587,94.58197986917433,94.74349099549542,94.31393462465564,94.58197986917433,978
2026-09-04 19:47:04.492587,94.98840810129339,95.25855249188169,94.45453276275916,94.98840810129339,152
2026-09-04 19:52:04.492587,94.66014362555897,95.14422414714296,94.48572287247826,94.66014362555897,891
2026-09-04 19:57:04.492587,94.32463166998363,94.7273333741298,94.22574981253366,94.32463166998363,316
2026-09-04 20:02:04.492587,94.32381368666158,94.40983813769651,94.06872103693085,94.32381368666158,863
2026-09-04 20:07:04.492587,94.27803065633667,94.51122819072462,94.16416543022692,94.27803065633667,287
2026-09-04 20:12:04.492587,94.4848870563127,94.75330475717388,93.7562730543998,94.4848870563127,479
2026-09-04 20:17:04.492587,94.15734441440067,94.60363549148094,93.91478139966414,94.15734441440067,592
2026-09-04 20:22:04.492587,94.25890118837393,94.26881573423381,93.83522872175601,94.25890118837393,140
2026-09-04 20:27:04.492587,94.89589788366834,95.06961427107788,94.23561899234977,94.89589788366834,256
2026-09-04 20:32:04.492587,95.0759823847361,95.41970225953884,94.72268378045977,95.0759823847361,114
2026-09-04 20:37:04.492587,95.02419433478528,95.11999725049682,94.6474176369385,95.02419433478528,912
2026-09-04 20:42:04.492587,95.50850857709895,95.6376551348436,94.78176304814026,95.50850857709895,164
2026-09-04 20:47:04.492587,95.43648392796169,95.53411679081064,95.34021625810574,95.43648392796169,956
2026-09-04 20:52:04.492587,94.86245647488381,95.55693516853812,94.49859638497783,94.86245647488381,938
2026-09-04 20:57:04.492587,95.31975923268085,95.75473573321148,94.45602796969197,95.31975923268085,620
2026-09-04 21:02:04.492587,94.4376957830308,95.6197369678159,94.25608497431672,94.4376957830308,443
2026-09-04 21:07:04.492587,94.71821231676634,94.86870165683172,94.10294615115252,94.71821231676634,228
2026-09-04 21:12:04.492587,94.74006365080848,94.95480005322823,94.70300270878707,94.74006365080848,747
2026-09-04 21:17:04.492587,94.91654363857793,95.03976496938188,94.63431885370854,94.91654363857793,571
2026-09-04 21:22:04.492587,94.2763980744603,95.17686430372633,94.26622956063308,94.2763980744603,162
2026-09-04 21:27:04.492587,94.03207803176626,94.70556942643029,93.92948978160796,94.03207803176626,238
2026-09-04 21:32:04.492587,93.42283321112296,94.26414303682012,93.41450800426558,93.42283321112296,598
2026-09-04 21:37:04.492587,92.97277538208601,93.44733431079086,92.5780832037655,92.97277538208601,692
2026-09-04 21:42:04.492587,92.78324655899485,93.18469121132934,92.74694516346939,92.78324655899485,491
2026-09-04 21:47:04.492587,92.395630662161,92.7879968553944,92.33250346682475,92.395630662161,774
2026-09-04 21:52:04.492587,92.37803219292975,92.40694245207884,92.33961411680322,92.37803219292975,518
2026-09-04 21:57:04.492587,93.17658855419016,93.22717241501157,92.35254531159613,93.17658855419016,388
2026-09-04 22:02:04.492587,93.61001308586123,93.70422045214482,93.10494671409201,93.61001308586123,478
2026-09-04 22:07:04.492587,94.06094480437017,94.23519418059315,93.56466320040158,94.06094480437017,872
2026-09-04 22:12:04.492587,93.67540153411795,94.17617972426439,93.437481577861,93.67540153411795,589
2026-09-04 22:17:04.492587,93.78706961346613,93.80212280265197,93.50039980062634,93.78706961346613,330
2026-09-04 22:22:04.492587,93.43579405490605,94.02572163659381,93.00045777705162,93.43579405490605,140
2026-09-04 22:27:04.492587,93.24027705429081,93.49541510877664,92.80570859521616,93.24027705429081,127
2026-09-04 22:32:04.492587,94.02168383739487,94.13281188532159,92.8233816081825,94.02168383739487,234
2026-09-04 22:37:04.492587,94.71713558548751,95.11864918976006,93.80819260294793,94.71713558548751,300
2026-09-04 22:42:04.492587,95.07286271808492,95.13073830751146,94.434095081584,95.07286271808492,939
2026-09-04 22:47:04.492587,95.37056328594014,95.78638883053503,95.06856772561,95.37056328594014,879
2026-09-04 22:52:04.492587,95.0620180817967,95.62233169425058,94.82425788026626,95.0620180817967,132
2026-09-04 22:57:04.492587,95.0413638665063,95.0968113476306,94.85978947705782,95.0413638665063,147
2026-09-04 23:02:04.492587,95.03696858835463,95.1316461062358,94.8737982642568,95.03696858835463,602
2026-09-04 23:07:04.492587,95.32034655181404,95.3775425850517,94.68034602127962,95.32034655181404,506
2026-09-04 23:12:04.492587,95.94133185081897,95.95848448466553,95.13840796178435,95.94133185081897,673
2026-09-04 23:17:04.492587,96.2606436757378,96.30381580537559,95.59953271818121,96.2606436757378,827
2026-09-04 23:22:04.492587,96.75439017858815,96.90723105618854,96.25805336814697,96.75439017858815,904
2026-09-04 23:27:04.492587,96.31654080775454,96.79398277232842,96.22117518888972,96.31654080775454,198
2026-09-04 23:32:04.492587,95.45175076124997,96.564883599685,95.03834196089969,95.45175076124997,783
2026-09-04 23:37:04.492587,94.4792811160646,95.73179387145268,94.43334862321797,94.4792811160646,971
2026-09-04 23:42:04.492587,94.18799065824713,94.53146240283094,94.17365585093565,94.18799065824713,825
2026-09-04 23:47:04.492587,93.6760813985026,94.44567192628283,93.58317807745404,93.6760813985026,646
2026-09-04 23:52:04.492587,93.39621041113847,93.97708642143476,93.29452922015972,93.39621041113847,838
2026-09-04 23:57:04.492587,92.7752901527857,93.43291277575602,92.70465862814116,92.7752901527857,712
2026-09-05 00:02:04.492587,93.04124859889512,93.18051882422562,92.67206520707016,93.04124859889512,561
2026-09-05 00:07:04.492587,93.2789954196197,93.39374617968134,92.90509974398101,93.2789954196197,742
2026-09-05 00:12:04.492587,93.65017787774926,93.69886917988923,93.11494627172246,93.65017787774926,868
2026-09-05 00:17:04.492587,92.79653929993546,93.75033515423277,92.41513551955335,92.79653929993546,104
2026-09-05 00:22:04.492587,93.07280587610919,93.13191596630502,92.65495442654152,93.07280587610919,317
2026-09-05 00:27:04.492587,94.17703113904227,94.57664104749968,92.75690172464667,94.17703113904227,602
2026-09-05 00:32:04.492587,93.57178055950759,94.49971327015243,93.42235898171954,93.57178055950759,866
2026-09-05 00:37:04.492587,93.59924020883372,93.64764323764727,93.26568481087014,93.59924020883372,497
2026-09-05 00:42:04.492587,92.66556429564916,93.75219848622481,92.48233004252823,92.66556429564916,970
2026-09-05 00:47:04.492587,93.21074575149598,93.55191072336352,92.65909824546414,93.21074575149598,894
2026-09-05 00:52:04.492587,93.62482249669102,93.82680148890095,93.11137394496146,93.62482249669102,492
2026-09-05 00:57:04.492587,93.81874493745626,93.95048596259821,93.442990973274,93.81874493745626,306
2026-09-05 01:02:04.492587,94.63979302300999,94.64755547955399,93.80133789182692,94.63979302300999,114
2026-09-05 01:07:04.492587,94.16612233303893,94.79567826218549,93.72681941287253,94.16612233303893,957
2026-09-05 01:12:04.492587,94.19370027124823,94.69483811317663,93.96239844341802,94.19370027124823,653
2026-09-05 01:17:04.492587,95.68179873532571,95.9646489878482,94.09898251505281,95.68179873532571,991
2026-09-05 01:22:04.492587,95.69543108773516,95.72245114931815,95.34056594064617,95.69543108773516,560
2026-09-05 01:27:04.492587,95.95393895279413,96.19033376251849,95.62379671866289,95.95393895279413,790
2026-09-05 01:32:04.492587,95.89795269249683,96.01922362580828,95.81656384572241,95.89795269249683,674
2026-09-05 01:37:04.492587,95.17185067076139,96.06069040768816,94.87161778109277,95.17185067076139,963
2026-09-05 01:42:04.492587,95.0374335823638,95.25982352828447,94.90876279615298,95.0374335823638,842
2026-09-05 01:47:04.492587,95.81978587483057,96.06078000429072,94.90294857858478,95.81978587483057,340
2026-09-05 01:52:04.492587,95.50485005202017,95.85647970554986,95.43899531060902,95.50485005202017,663
2026-09-05 01:57:04.492587,95.26970932865545,95.58534027374554,95.18388172164194,95.26970932865545,195
2026-09-05 02:02:04.492587,95.03299623230521,95.46008593226117,94.82206885453199,95.03299623230521,999
2026-09-05 02:07:04.492587,94.66825918115329,95.34967757651312,94.38516262065112,94.66825918115329,833
2026-09-05 02:12:04.492587,94.2700077018245,94.80041422749771,94.17494392978203,94.2700077018245,584
2026-09-05 02:17:04.492587,94.92942701236989,94.9714303520449,94.08049974436732,94.92942701236989,506
2026-09-05 02:22:04.492587,94.15155202443407,95.4863541413263,94.11928137925828,94.15155202443407,330
2026-09-05 02:27:04.492587,94.53928831067853,94.6336259317181,93.8455991637995,94.53928831067853,848
2026-09-05 02:32:04.492587,95.05870138323449,95.19834458889757,94.35790761185018,95.05870138323449,754
2026-09-05 02:37:04.492587,94.6983852655829,95.0743831677357,94.40144495127949,94.6983852655829,270
2026-09-05 02:42:04.492587,94.67986730872335,94.78427491465963,94.45840252947463,94.67986730872335,640
2026-09-05 02:47:04.492587,94.76784563733396,95.03577133697272,94.6500892631929,94.76784563733396,135
2026-09-05 02:52:04.492587,94.2377165003609,94.99143466860735,93.96517577965291,94.2377165003609,624
2026-09-05 02:57:04.492587,93.28208966041389,94.35114913394798,93.0563119118045,93.28208966041389,259
2026-09-05 03:02:04.492587,94.41033166812765,94.52504869979568,93.06486855505996,94.41033166812765,938
2026-09-05 03:07:04.492587,94.21304050900936,94.74047881201737,94.07285205672015,94.21304050900936,798
